CRE,Cod. INEP,Município,Latitude,Longitude,Idt. Estab,Designação,Denominação,Endereço,Fone,CEP,Cod.Munic.IBGE (7)
5,43103928,Piratini,"-31,44995631","-53,10554802",10392,Esc Est Ens Fun,Professor José Pedro Garcia,Av Perimetral 191,5332571970,96490000,4314605
5,43103936,Piratini,"-31,4397886","-53,099581",10393,Esc Est Ens Fun,Professora Inacia Machado da Silveira,Av Dr Mauricio Cardoso 504,5332573446,96490000,4314605
5,43103944,Piratini,"-31,37684328","-53,11145423",10394,Esc Est Ens Fun,República Riograndense,Av República Riograndense 345,(53) 3257-7328,96490000,4314605
5,43103952,Piratini,"-31,44685887","-53,1068619",10395,Esc Est Ens Fun,Ruy Ramos,Av Perimetral 2410 Predio,(53) 3257-1434,96490000,4314605
5,43171923,Piratini,"-31,37720928","-53,20714518",17192,Esc Est Ens Fun,Sepé Tiaraju,Est Mangueirao Assentamento Sn,(53) 99701-0602,96490000,4314605
5,43209491,Piratini,"-31,02672779","-53,03981801",19048,Esc Est Ens Med,Carmosina Vaz Guimarães,Est Br 392 - Km 175 - Passo da Por 00,(53) 99971-5642,96490000,4314605
5,43005101,Piratini,"-31,46702601","-53,09322348",21965,Esc Est Ens Med,Deputado Adão Pretto,Etr Comunidade da Faxina 5º Distri S/n,(53) 99994-9538,96490000,4314605
5,43124828,Santana da Boa Vista,"-30,78683361","-52,99155113",12482,Esc Est Ens Fun,Marlene Medeiros,Etr Serra dos Vargas Sn,(53) 99920-7580,96590000,4317004
5,43171281,Santana da Boa Vista,"-30,87429333","-53,11462272",17128,Esc Media Est,Jacinto Inácio,R Pe Ramao Fuentemayor 209,5332581073,96590000,4317004
5,43139809,São Lourenço do Sul,"-31,3652017","-51,97748914",13980,Esc Est Ens Fun,Padre José Herbst,R Mal Floriano Peixoto 1686,(53) 3251-1126,96170000,4318804
5,43139817,São Lourenço do Sul,"-31,25222356","-52,20997796",13981,Esc Est Ens Med,Professor Rodolfo Bersch,Etr Boa Vista Sn 6 Distrito,5336118023,96170000,4318804
5,43140661,São Lourenço do Sul,"-31,36300404","-51,97297055",14066,Inst Est Educ,Dr Walter Thofehrn,Av Mal Floriano Peixoto 1109,5332511808,96170000,4318804
5,43140726,São Lourenço do Sul,"-31,36694552","-51,98255539",14072,Esc Est Ens Med,Cruzeiro do Sul,R Quinze de Novembro 398,5332512840,96170000,4318804
5,43140734,São Lourenço do Sul,"-31,36936413","-51,96920849",14073,Esc Est Ens Fun,Monsenhor Gautsch,R Duque de Caxias 635,(53) 3251-3587,96170000,4318804
5,43140750,São Lourenço do Sul,"-31,37217471","-51,99331206",14075,Esc Est Ens Fun,Vicente Di Tolla,R Oswaldo Cruz 211,(53) 3251-3494,96170000,4318804
5,43140866,São Lourenço do Sul,"-31,18161114","-52,06084684",14086,Esc Técnica Est,Santa Isabel,Etr Santa Isabel Sn 1 Distrito,5338051222,96170000,4318804
5,43184928,Turuçu,"-31,41802777","-52,17789877",18492,Esc Est Ens Med,João Simões Lopes Neto,R Marcos Militao de Borba 41,5332771339,96148000,4322327
6,43025404,Boqueirão do Leão,"-29,29238754","-52,34810203",2540,Esc Est Ens Fun,Aprender,Vl Pedras Brancas Sn,5137891220,95920000,4302451
6,43025420,Boqueirão do Leão,"-29,30202116","-52,42933384",2542,Esc Est Ens Med,Eugenio Franciosi,R Dr Stork 125,(51) 3789-1388,95920000,4302451
6,43025560,Boqueirão do Leão,"-29,3167777","-52,49640975",2556,Esc Est Ens Fun,Serafim Schmidt,Vl Serafim Schmidt Sn,(51) 99977-7418,95920000,4302451
6,43025595,Boqueirão do Leão,"-29,33561808","-52,34387061",2559,Esc Est Ens Fun,Adolfo Mânica,Av Deodato Joao Cassuli - Linha A Sn Predio,(51) 99921-0944,95920000,4302451
6,43169457,Boqueirão do Leão,"-29,27570256","-52,41039677",16945,Esc Est Ens Fun,Professora Addes,Etr Linha Sao Roque Sn,(51) 99573-0767,95920000,4302451
6,43035027,Candelária,"-29,60843133","-52,81202576",3502,Esc Est Ens Fun,Professor Dinarte,Vl Passa Sete Sn,(51) 99658-9650,96930000,4304200
6,43035035,Candelária,"-29,53438796","-52,90727502",3503,Esc Est Ens Fun,Cristo Rei,Vl Vila Uniao Sn Ers-400,(51) 99584-7552,96930000,4304200
6,43035043,Candelária,"-29,79246242","-52,74206972",3504,Esc Est Ens Fun,Eveline Fonseca de Oliveira,Etr Linha Pinheiro Sn Interior,(55) 99931-8581,96930000,4304200
6,43035051,Candelária,"-29,71355044","-52,88900678",3505,Esc Est Ens Med,Prof Fabio Nackpar dos Santos,Etr Rst 287 Sn Casa,(51) 99823-5728,96930000,4304200
6,43035094,Candelária,"-29,66893747","-52,79046401",3509,Esc Est Ens Med,Guia Lopes,Av Aven Marechal Deodoro 00945 Prédio,(51) 3743-1225,96930000,4304200
6,43035108,Candelária,"-29,6805145","-52,78144106",3510,Esc Est Ens Fun,Professor Penedo,Av Getulio Vargas 623,5137431810,96930000,4304200
6,43035116,Candelária,"-29,67421724","-52,78625965",3511,Esc Est Ens Med,Gastao Bragatti Lepage,Av Pereira Rego 280,5137431288,96930000,4304200
6,43055230,Encruzilhada do Sul,"-30,72294882","-52,64047623",5523,Inst Est Educ,Gomercinda Dornelles Fontoura,R Dr Gastao Goncalves Lopes 107 Casa,(51) 3733-1368,96610000,4306908
6,43055249,Encruzilhada do Sul,"-30,53803448","-52,51910025",5524,Esc Est Ens Fun,Barão do Quarai,R Zigomar Sperb 20,5137331054,96610000,4306908
6,43055257,Encruzilhada do Sul,"-30,54632589","-52,5242625",5525,Esc Est Ed Bas,Borges de Medeiros,R Conde de Porto Alegre 154,(51) 3733-1465,96610000,4306908
6,43055265,Encruzilhada do Sul,"-30,54929564","-52,53599698",5526,Esc Est Ens Fun,Dr Mariano da Rocha,R Alfredo Silveira 220,5137331667,96610000,4306908
6,43055273,Encruzilhada do Sul,"-30,54037003","-52,53044667",5527,Esc Est Ens Fun,19 de Julho,R Marechal Rondon 750,5137331704,96610000,4306908
6,43055281,Encruzilhada do Sul,"-30,54566004","-52,52045276",5528,Esc Est Ens Med,Carlos Correa da Silveira,R Felipe Noronha 261 Prédio Esc,5137334048,96610000,4306908
6,43169317,Encruzilhada do Sul,"-30,52983526","-52,46313594",16931,Col Est Técnico,Dr Zeno Pereira Luz,Etr Corredor do Meio S/n,(51) 98034-0823,96610000,4306908
6,43121411,Gramado Xavier,"-29,27227272","-52,57797539",12141,Esc Est Ens Med,Margit Kliemann,Av Santa Cruz 1659 Predio,(51) 3616-3103,96875000,4309159
6,43121438,Herveiras,"-29,45460362","-52,65268922",12143,Esc Est Ens Med,Emílio Alves Nunes,R Germano Winck 508 Conjunto,5136162009,96888000,4309571
6,43149979,Lagoa Bonita do Sul,"-29,49563589","-53,0159388",14997,Esc Est Ens Med,José Luchese,Av Jose Luchese 3797,5136164010,96920000,4311239
6,43165060,Mato Leitão,"-29,52478468","-52,12785731",16506,Col Estadual,Poncho Verde,R Leopoldo Aloisio Hinterholz 688 Predio,(51) 3784-1139,95835000,4312153
6,43096948,Pantano Grande,"-30,19339601","-52,37521039",9694,Esc Est Ens Med,Pedro Nunes de Oliveira,R Alberto Germano Raabe 301 Predio,(51) 3734-1962,96690000,4313953
6,43096956,Pantano Grande,"-30,33475895","-52,31679188",9695,Esc Est Ens Fun,Rita Lobato,Etr Osvaldino Matos 113,5137350046,96690000,4313953
6,43149944,Passa Sete,"-29,40169339","-52,86574557",14994,Esc Est Ens Fun,Silvano Luiz da Silva,Etr Campo de Sobradinho Sn,(51) 99610-2268,96908000,4314068
6,43149960,Passa Sete,"-29,44880728","-52,96453384",14996,Esc Est Ens Med,Cristo Rei,Av Adolpho Emilio Karnopp 1789 Predio,5136166004,96908000,4314068
6,43114741,Passo do Sobrado,"-29,75214943","-52,27467081",11474,Esc Est Ens Med,Alexandrino de Alencar,R Gustavo Jorge Dettenborn 711,5137301225,96685000,4314076
6,43113958,Rio Pardo,"-29,98347312","-52,37306867",11395,Inst Est Educ,Ernesto Alves,R Andrade Neves 917,5137311269,96640000,4315701
6,43113982,Rio Pardo,"-29,98169476","-52,36599295",11398,Esc Est Ens Med,Biagio Soares Tarantino,R Dr Miguel Mendes Ribeiro 226,(51) 3731-1409,96640000,4315701
6,43114644,Rio Pardo,"-29,96831467","-52,69719964",11464,Esc Est Ens Fun,Andrade Neves,Vl Vila Bexiga - 4ºdistrito Sn Prédio,(51) 99787-0845,96640000,4315701
6,43114652,Rio Pardo,"-29,95569098","-52,53609136",11465,Esc Est Ens Med,João Habekost,Etr Inter,(51) 99648-5035,96640000,4315701
6,43114660,Rio Pardo,"-29,98606753","-52,455544",11466,Esc Est Ens Fun,Érico Veríssimo,R Bahia Sn,(51) 99938-8822,96640000,4315701
6,43114750,Rio Pardo,"-29,98106224","-52,37414687",11475,Esc Est Ens Fun,Amaral Lisboa,R Ema Dai Pra e Souza 189,5137317538,96640000,4315701
6,43114768,Rio Pardo,"-29,89137231","-52,39120949",11476,Esc Est Ens Fun,Barão do Triunfo,Vl Rincao Del Rey Sn,(51) 99955-3556,96660000,4315701
6,43114776,Rio Pardo,"-29,96216675","-52,36426628",11477,Col Estadual,Barro Vermelho,Av dos Ferroviarios 2500 Colégio,5137317353,96640000,4315701
6,43114784,Rio Pardo,"-29,98602367","-52,38784919",11478,Esc Est Ens Fun,Dr Pedro Alexandrino de Borba,R Santo Antônio 241,5137312477,96640000,4315701
6,43114792,Rio Pardo,"-29,99156186","-52,37740609",11479,Esc Est Ens Med,Fortaleza,R Coronel Franco Ferreira 59,5137311594,96640000,4315701
6,43114806,Rio Pardo,"-29,98397243","-52,37437391",11480,Esc Est Ens Fun,Nossa Senhora Aparecida,R Jose Ferrador 659,5137317316,96640000,4315701
6,43114814,Rio Pardo,"-29,98185054","-52,374531",11481,Esc Est Ens Fun,Ramiz Galvao,Av Prado Lima 271,(51) 99615-4214,96640000,4315701
6,43114822,Rio Pardo,"-29,97966547","-52,37588217",11482,Esc Est Ens Fun,Rio Pardo,R Bertioga 200,5137313640,96640000,4315701
6,43114830,Rio Pardo,"-29,99244476","-52,31386699",11483,Esc Est Ens Fun,Vila Progresso,R Zero Hora 160,5137313830,96640000,4315701
6,43119956,Santa Cruz do Sul,"-29,71080781","-52,43377799",11995,Esc Est Ens Med,Ernesto Alves de Oliveira,Trv Sergipe 145,(51) 3711-3845,96810220,4316808
6,43119972,Santa Cruz do Sul,"-29,73535254","-52,43161697",11997,Esc Est Ens Med,Willy Carlos Frohlich,R Dona Carlota 127,(51) 3711-2186,96840479,4316808
6,43121381,Santa Cruz do Sul,"-29,60790182","-52,42674181",12138,Esc Est Ens Fun,Guilherme Simonis,Vl Boa Vista 2 Distrito S/n,5137179545,96850000,4316808
6,43121446,Santa Cruz do Sul,"-29,7623831","-52,4203006",12144,Esc Est Ens Med,José Mânica,R Carlos Swarowsky 401,5137191650,96835020,4316808
6,43121462,Santa Cruz do Sul,"-29,67203066","-52,40534091",12146,Esc Est Ens Med,Prof Affonso Pedro Rabuske,Av Pref Orlando Oscar Baumhardt 1579,5137131703,96822050,4316808
6,43121470,Santa Cruz do Sul,"-29,74898736","-52,40222448",12147,Esc Est Ens Fun,Felippe Jacóbs,R Rua Rudolfo Eifler 170 Bloco 1,5137195095,96830780,4316808
6,43121489,Santa Cruz do Sul,"-29,56694685","-52,33427167",12148,Col Estadual,Monte Alverne,R Dr Pedro Eggler 1442 Interior,5137041190,96859000,4316808
6,43121500,Santa Cruz do Sul,"-29,69415166","-52,35139465",12150,Esc Est Ens Fun,Sagrada Familia,Etr Rs-287 Km 135 S/n Santa Cruz Sn 1 Distrito,5137871229,96820990,4316808
6,43121535,Santa Cruz do Sul,"-29,72248323","-52,44338013",12153,Esc Est Ens Fun,Bruno Agnes,R Schulz 182,(51) 3711-2923,96845710,4316808
6,43121543,Santa Cruz do Sul,"-29,71384862","-52,42711673",12154,Esc Est Ens Fun,Gaspar Bartholomay,R Borges de Medeiros 79,5137113768,96810034,4316808
6,43121551,Santa Cruz do Sul,"-29,70377231","-52,42529131",12155,Esc Est Ens Fun,Petituba,R Rua Professor Dourado 212,5137131245,96820530,4316808
6,43121560,Santa Cruz do Sul,"-29,73825794","-52,42072841",12156,Col Estadual,Professor Luiz Dourado,R General Daltro Filho 1020,(51) 3713-2509,96830236,4316808
6,43121578,Santa Cruz do Sul,"-29,70358533","-52,44141159",12157,Esc Est Ens Fun,Professor José Wilke,R São José 103,(51) 3717-1084,96815040,4316808
6,43121586,Santa Cruz do Sul,"-29,73106888","-52,4423875",12158,Esc Est Ens Med,Alfredo José Kliemann,R Argentina 140 Predio,(51) 2109-0750,96845270,4316808
6,43121594,Santa Cruz do Sul,"-29,72695836","-52,42901623",12159,Esc Est Ens Med,Santa Cruz,R Marechal Floriano Peixoto 1797 Prédio,5137113107,96810109,4316808
6,43121721,Santa Cruz do Sul,"-29,71669255","-52,43598572",12172,Esc Est Ed Bas,Estado de Goias,R Rua Carlos Trein Filho 961,5137112760,96810225,4316808
6,43121764,Santa Cruz do Sul,"-29,72293685","-52,41431793",12176,Esc Est Ens Fun,Nossa Senhora de Fátima,R Henrique Schuster 841,(51) 3711-3609,96825440,4316808
6,43121772,Santa Cruz do Sul,"-29,7516579","-52,44169255",12177,Esc Est Ens Med,Nossa Senhora da Esperança,R Frederico Tietze 160 Prédio,5137152971,96840660,4316808
6,43121870,Santa Cruz do Sul,"-29,69733715","-52,44358951",12187,Esc Est Ens Med,Nossa Senhora do Rosário,R Professor Jose Soder 120,5137172282,96815390,4316808
6,43121519,Sinimbu,"-29,53617164","-52,52132224",12151,Esc Est Ens Med,Frederico Kops,R Bernardo Fuerstenau 306,5137081251,96890000,4320677
6,43149987,Sobradinho,"-29,41261804","-53,02990625",14998,Esc Est Ens Fun,Lindolfo Silva,R Pernambuco 7,(51) 3742-1176,96900000,4320701
6,43149995,Sobradinho,"-29,41405167","-53,02540374",14999,Esc Est Ens Fun,Santo Carniel,R Afonso Wietzke 39 Bloco,5137421292,96900000,4320701
6,43150047,Sobradinho,"-29,41993411","-53,0279116",15004,Esc Est Ed Bas,Padre Benjamim Copetti,R Padre Osvaldo Stracke 151,5137421113,96900000,4320701
6,43121390,Vale do Sol,"-29,69121327","-52,63562568",12139,Esc Est Ens Fun,Afonso Martin Rohlfes,Etr Rst 287 Km 124 Sn,5137280098,96878000,4322533
6,43121420,Vale do Sol,"-29,46570649","-52,69177427",12142,Esc Est Ens Fun,Duque de Caxias,Etr Linha Fontoura Goncalves Sn 98449758,5196795420,96878000,4322533
6,43121497,Vale do Sol,"-29,64004385","-52,65754212",12149,Esc Est Ens Fun,Padre Theodor Amstad,Lin Linha Pinhal Trombudo 01,,96878000,4322533
6,43121527,Vale do Sol,"-29,60953966","-52,68310615",12152,Esc Est Ens Med,Guilherme Fischer,R Dr Luiz Arthur Jacobus 208,5137501110,96878000,4322533
6,43066232,Vale Verde,"-29,78059713","-52,18563221",6623,Esc Est Ens Med,Curupaiti,R Carlos Kappel 152,5136559099,95833000,4322525
6,43165087,Venâncio Aires,"-29,52071921","-52,1899854",16508,Esc Est Ens Fun,São Luiz,Vl Santa Emilia Sn,(51) 3793-3743,95800000,4322608
6,43165125,Venâncio Aires,"-29,53807017","-52,30162472",16512,Esc Est Ens Fun,Cristiano Bencke,Lin Linha Centro Brasil Sn,(51) 3793-2408,95808000,4322608
6,43165133,Venâncio Aires,"-29,57898255","-52,10204775",16513,Esc Est Ens Med,Frida Reckziegel,Vl Palanque Sn,5137492056,95800000,4322608
6,43165168,Venâncio Aires,"-29,47505976","-52,26648669",16516,Esc Est Ens Med,Sebastião Jubal Junqueira,Vl Deodoro Sn 3 Distrit,(51) 3793-2436,95810000,4322608
6,43165249,Venâncio Aires,"-29,65520131","-52,09135696",16524,Esc Est Ens Med,Adelina Isabela Konzen,Rod Rsc 287 Km 68 Sn Interior,(51) 3793-3494,95800000,4322608
6,43165290,Venâncio Aires,"-29,42475652","-52,31882094",16529,Esc Est Ens Fun,Helmuth Lehmen,Etr Linha Cachoeira Sn 3 Distrito,(51) 3793-1985,95800000,4322608
6,43165311,Venâncio Aires,"-29,47766827","-52,1716224",16531,Esc Est Ens Fun,Professora Helena Bohn,Vl Teresinha Sn Ramal 269,(51) 3741-4400,95800000,4322608
6,43165320,Venâncio Aires,"-29,55319717","-52,21117996",16532,Esc Est Ens Fun,Leo João Frolich,Lin 17 Junho Sn Interior,(51) 3793-2733,95800000,4322608
6,43165346,Venâncio Aires,"-29,57862055","-52,09586576",16534,Esc Est Ens Fun,Miguel Macedo de Campos,Etr Linha Herval Sn 6 Distrito,5137415258,95800000,4322608
6,43165354,Venâncio Aires,"-29,6458777","-52,29099673",16535,Esc Est Ens Fun,Prof Pedro Beno Bohn,Vl Arlindo Sn Interior,5137934135,95800000,4322608
6,43165370,Venâncio Aires,"-29,55212081","-52,16738636",16537,Esc Est Ens Fun,Nossa Senhora do Perpétuo Socorro,Cam Linha Travessa Sn,(51) 99660-7037,95800000,4322608
6,43165435,Venâncio Aires,"-29,62304727","-52,20987609",16543,Esc Est Ens Med,Wolfram Metzler,R Armando Ruschel S,(51) 3741-1862,95800000,4322608
6,43165451,Venâncio Aires,"-29,60718182","-52,1840463",16545,Esc Est Ens Fun,Brigida do Nascimento,R General Osorio 2251 Casa,(51) 3741-5704,95800000,4322608
6,43165460,Venâncio Aires,"-29,60273553","-52,21929936",16546,Esc Est Ens Fun,Professora Leontina,R Fernando Manoel Schwingel 1418 Escola,5137412438,95800000,4322608
6,43165478,Venâncio Aires,"-29,69820991","-51,96775696",16547,Esc Est Ens Med,Mariante,Vl Mariante Sn Escola,(51) 3749-0069,95815000,4322608
6,43165486,Venâncio Aires,"-29,61151265","-52,19170909",16548,Esc Est Ens Med,Monte das Tabocas,R Rufino Pereira 1361,(51) 3741-1589,95800000,4322608
6,43165494,Venâncio Aires,"-29,63571108","-52,18368211",16549,Esc Est Ens Fun,João Pádua da Rosa,Rod Ponte Queimada Sn,5137418891,95800000,4322608
6,43165508,Venâncio Aires,"-29,61779956","-52,19975669",16550,Esc Est Ens Fun,Zilda de Brito Pereira,R Henrique Mylius 2067,5137412215,95800000,4322608
6,43165516,Venâncio Aires,"-29,61485388","-52,16835022",16551,Esc Est Ens Fun,11 de Maio,R Gustavo Bullow 3421 Prédio,(51) 3741-6804,95800000,4322608
6,43165648,Venâncio Aires,"-29,61180467","-52,217281",16564,Esc Est Ens Med,Cônego Albino Juchem,R Visconde do Rio Branco 736,(51) 3741-1359,95800000,4322608
6,43174582,Venâncio Aires,"-29,60983256","-52,17311136",17458,Esc Est Ens Med,Crescer,R Joao Antonio Ferreira 970,5137419520,95800000,4322608
6,43090257,Venâncio Aires,"-29,63571108","-52,18368211",25723,Nucl e EJA e Cp,Mário Quintana,Etr Rs 287 - Km 69 S/i,(51) 3793-3309,95800000,4322608
6,43165907,Vera Cruz,"-29,71322088","-52,52806384",16590,Esc Est Ens Fun,Walter Dreyer,Vl Linha Ferraz 01,5136160008,96880000,4322707
6,43165931,Vera Cruz,"-29,79903915","-52,50518192",16593,Esc Est Ens Fun,Frederico Augusto Hannemann,Vl Progresso Sn,5137986054,96880000,4322707
6,43165940,Vera Cruz,"-29,71767247","-52,51370296",16594,Esc Est Ens Fun,Paraguacu,R Arno Hepp 133,5137181690,96880000,4322707
6,43165958,Vera Cruz,"-29,71498757","-52,50239734",16595,Esc Est Ens Fun,Tenente José Jerônimo Mesquita,R Ernesto Wild 50,5137181661,96880000,4322707
6,43165990,Vera Cruz,"-29,71477319","-52,50901797",16599,Esc Est Ens Med,Vera Cruz,R Julio Wild 238,(51) 3718-1318,96880000,4322707
7,43010032,Água Santa,"-28,17705761","-52,03396762",1003,Esc Est Ens Med,Cláudio Antônio Benvegnu,Av Dario Roman 742,,99965000,4300059
7,43010156,Água Santa,"-28,21955865","-51,99026156",1015,E E Ind Ens Fun,Almerão Domingues Nunes,Ald Area Indigena Carreteiro Sn,,99965000,4300059
7,43005578,Água Santa,"-28,16541797","-52,03148054",21932,E E Ind Ens Fun,Manoel Inácio,Ald Sem Informacao S/n,(54) 99648-7443,99965000,4300059
7,43032516,Camargo,"-28,58841222","-52,20172406",3251,Esc Est Ens Med,Pandia Calogeras,R Frederico Pinto de Oliveira 570 Predio,(54) 3357-1078,99165000,4303558
7,43081878,Capão Bonito do Sul,"-28,12542216","-51,39346975",8187,Esc Est Ens Med,Dr Abelardo José Nacul,R Pedro Boff Sn,(54) 3625-3009,95308000,4304622
7,43040896,Casca,"-28,57014036","-51,99658771",4089,Esc Est Ens Fun,Arthur da Costa e Silva,Vl Pov Migliavacca Sn,(54) 3347-3061,99260000,4304903
7,43040934,Casca,"-28,54767965","-52,05735919",4093,Esc Est Ens Fun,Manoel da Nóbrega,Rod Pov Sao Paulo Sn -,(54) 3347-3475,99260000,4304903
7,43040969,Casca,"-28,63720439","-51,94129221",4096,Esc Est Ens Fun,Manoel de Oliveira Lima,R Graca Aranha 302,(54) 3347-3099,99262000,4304903
7,43040977,Casca,"-28,56305978","-51,97545691",4097,Esc Est Ens Fun,Vitória,R Barao do Rio Branco 78,5433471146,99260000,4304903
7,43041019,Casca,"-28,57063118","-51,97718857",4101,Esc Est Ens Fun,Ildo Meneghetti,R Sao Luiz 537,5433471286,99260000,4304903
7,43041027,Casca,"-28,56204287","-51,98007882",4102,Esc Est Ens Med,Prof Wilson Luiz Maccarini,R Almirante Barroso 241,(54) 3347-1474,99260000,4304903
7,43041060,Caseiros,"-28,27041591","-51,68986615",4106,Esc Est Ed Bas,Casimiro de Abreu,R Joaquim Antonio de Rezende 248,5433531050,95315000,4304952
7,43046517,Ciríaco,"-29,63","-53,35",4651,Esc Est Ens Fun,São João Bosco,R Loc Sao Joao Bosco Sn,(54) 3346-2040,99975000,4305504
7,43046525,Ciríaco,"-28,41715056","-51,95873481",4652,Esc Est Ens Fun,São Sebastião do Quaraim,Vl Loc Sao Sebastiao do Quaraim Sn Bloco,(54) 99653-3407,99975000,4305504
7,43046533,Ciríaco,"-28,34519303","-51,87764123",4653,Col Estadual,Dom Antônio Macedo Costa,R Tobias Barreto 197 Predio,5433461414,99970000,4305504
7,43098550,Coxilha,"-28,12704974","-52,29742505",9855,Esc Est Ens Med,Visconde de Araguaia,Av Ilso Jose Webber 480,5433791119,99145000,4305975
7,43050824,David Canabarro,"-28,40808063","-51,82519711",5082,Esc Est Ens Fun,Augusto Vanzella,Vl Nossa Senhora da Salete Sn,(54) 99611-6629,99980000,4306304
7,43050832,David Canabarro,"-29,63","-53,35",5083,Esc Est Ens Fun,Marechal Rondon,R Cap Santo Isidoro Sn,(54) 99954-1254,99980000,4306304
7,43050859,David Canabarro,"-28,44866637","-51,8807829",5085,Esc Est Ens Fun,São José do Capingui,Vl Loc Sao Jose do Capingui Sn,5433512131,99980000,4306304
7,43172059,David Canabarro,"-28,38734812","-51,84395379",17205,Inst Est Educ,Assis Brasil,R Vacaria 602,(54) 3351-1272,99980000,4306304
7,43057292,Ernestina,"-28,49997924","-52,57394801",5729,Esc Est Ens Med,Raimundo Correa,R Cristiano Becker 576,5433781233,99140000,4307054
